country,year,sex,age,suicides_no, population ,country-year, gdp_for_year ($) ,gdp_per_capita ($),generation
Thailand,2007,male,25-34 years,798," 5,444,545 ",Thailand2007,"2,62,94,26,50,544",4461,Generation X
Thailand,2007,male,55-74 years,470," 3,718,870 ",Thailand2007,"2,62,94,26,50,544",4461,Silent
Thailand,2007,male,35-54 years,1149," 9,422,822 ",Thailand2007,"2,62,94,26,50,544",4461,Boomers
Thailand,2007,male,15-24 years,406," 4,948,804 ",Thailand2007,"2,62,94,26,50,544",4461,Millenials
Thailand,2007,female,75+ years,43," 1,017,629 ",Thailand2007,"2,62,94,26,50,544",4461,Silent
Thailand,2007,female,55-74 years,155," 4,278,519 ",Thailand2007,"2,62,94,26,50,544",4461,Silent
Thailand,2007,female,35-54 years,356," 9,981,463 ",Thailand2007,"2,62,94,26,50,544",4461,Boomers
Thailand,2007,female,25-34 years,159," 5,419,991 ",Thailand2007,"2,62,94,26,50,544",4461,Generation X
Thailand,2007,female,15-24 years,89," 4,762,664 ",Thailand2007,"2,62,94,26,50,544",4461,Millenials
Thailand,2007,male,5-14 years,16," 4,752,235 ",Thailand2007,"2,62,94,26,50,544",4461,Generation Z
Thailand,2007,female,5-14 years,9," 4,486,048 ",Thailand2007,"2,62,94,26,50,544",4461,Generation Z
Thailand,2008,male,25-34 years,757," 5,411,804 ",Thailand2008,"2,91,38,30,81,232",4921,Generation X
Thailand,2008,male,75+ years,101," 726,812 ",Thailand2008,"2,91,38,30,81,232",4921,Silent
Thailand,2008,male,55-74 years,473," 3,802,960 ",Thailand2008,"2,91,38,30,81,232",4921,Silent
Thailand,2008,male,35-54 years,1188," 9,562,677 ",Thailand2008,"2,91,38,30,81,232",4921,Boomers
Thailand,2008,male,15-24 years,374," 4,934,951 ",Thailand2008,"2,91,38,30,81,232",4921,Millenials
Thailand,2008,female,75+ years,50," 1,054,269 ",Thailand2008,"2,91,38,30,81,232",4921,Silent
Thailand,2008,female,55-74 years,173," 4,389,154 ",Thailand2008,"2,91,38,30,81,232",4921,Silent
Thailand,2008,female,35-54 years,398," 10,132,362 ",Thailand2008,"2,91,38,30,81,232",4921,Boomers
Thailand,2008,female,25-34 years,143," 5,373,526 ",Thailand2008,"2,91,38,30,81,232",4921,Generation X
Thailand,2008,female,15-24 years,97," 4,741,877 ",Thailand2008,"2,91,38,30,81,232",4921,Millenials
Thailand,2008,male,5-14 years,13," 4,676,722 ",Thailand2008,"2,91,38,30,81,232",4921,Generation Z
Thailand,2008,female,5-14 years,11," 4,409,659 ",Thailand2008,"2,91,38,30,81,232",4921,Generation Z
Thailand,2009,male,75+ years,116," 755,613 ",Thailand2009,"2,81,71,00,95,725",4736,Silent
Thailand,2009,male,55-74 years,542," 3,927,105 ",Thailand2009,"2,81,71,00,95,725",4736,Silent
Thailand,2009,male,25-34 years,707," 5,357,432 ",Thailand2009,"2,81,71,00,95,725",4736,Generation X
Thailand,2009,male,35-54 years,1172," 9,681,789 ",Thailand2009,"2,81,71,00,95,725",4736,Boomers
Thailand,2009,male,15-24 years,369," 4,914,657 ",Thailand2009,"2,81,71,00,95,725",4736,Millenials
Thailand,2009,female,55-74 years,185," 4,542,278 ",Thailand2009,"2,81,71,00,95,725",4736,Silent
Thailand,2009,female,35-54 years,382," 10,260,748 ",Thailand2009,"2,81,71,00,95,725",4736,Boomers
Thailand,2009,female,75+ years,35," 1,099,718 ",Thailand2009,"2,81,71,00,95,725",4736,Silent
Thailand,2009,female,25-34 years,142," 5,309,573 ",Thailand2009,"2,81,71,00,95,725",4736,Generation X
Thailand,2009,female,15-24 years,100," 4,716,781 ",Thailand2009,"2,81,71,00,95,725",4736,Millenials
Thailand,2009,male,5-14 years,20," 4,588,799 ",Thailand2009,"2,81,71,00,95,725",4736,Generation Z
Thailand,2009,female,5-14 years,17," 4,329,225 ",Thailand2009,"2,81,71,00,95,725",4736,Generation Z
Thailand,2010,male,75+ years,145," 787,665 ",Thailand2010,"3,41,10,50,09,515",5707,Silent
Thailand,2010,male,25-34 years,688," 5,293,421 ",Thailand2010,"3,41,10,50,09,515",5707,Generation X
Thailand,2010,male,55-74 years,511," 4,075,634 ",Thailand2010,"3,41,10,50,09,515",5707,Silent
Thailand,2010,male,35-54 years,1166," 9,786,527 ",Thailand2010,"3,41,10,50,09,515",5707,Generation X
Thailand,2010,male,15-24 years,387," 4,905,031 ",Thailand2010,"3,41,10,50,09,515",5707,Millenials
Thailand,2010,female,75+ years,41," 1,146,473 ",Thailand2010,"3,41,10,50,09,515",5707,Silent
Thailand,2010,female,55-74 years,164," 4,724,470 ",Thailand2010,"3,41,10,50,09,515",5707,Silent
Thailand,2010,female,35-54 years,345," 10,369,541 ",Thailand2010,"3,41,10,50,09,515",5707,Generation X
Thailand,2010,female,25-34 years,164," 5,237,458 ",Thailand2010,"3,41,10,50,09,515",5707,Generation X
Thailand,2010,female,15-24 years,120," 4,702,548 ",Thailand2010,"3,41,10,50,09,515",5707,Millenials
Thailand,2010,male,5-14 years,16," 4,496,770 ",Thailand2010,"3,41,10,50,09,515",5707,Generation Z
Thailand,2010,female,5-14 years,14," 4,244,226 ",Thailand2010,"3,41,10,50,09,515",5707,Generation Z
Thailand,2011,male,25-34 years,782," 5,237,957 ",Thailand2011,"3,70,81,87,47,397",6153,Millenials
Thailand,2011,male,75+ years,112," 827,970 ",Thailand2011,"3,70,81,87,47,397",6153,Silent
Thailand,2011,male,35-54 years,1227," 9,897,542 ",Thailand2011,"3,70,81,87,47,397",6153,Generation X
Thailand,2011,male,55-74 years,488," 4,266,668 ",Thailand2011,"3,70,81,87,47,397",6153,Boomers
Thailand,2011,male,15-24 years,357," 4,929,387 ",Thailand2011,"3,70,81,87,47,397",6153,Millenials
Thailand,2011,female,75+ years,56," 1,205,643 ",Thailand2011,"3,70,81,87,47,397",6153,Silent
Thailand,2011,female,55-74 years,217," 4,948,016 ",Thailand2011,"3,70,81,87,47,397",6153,Boomers
Thailand,2011,female,35-54 years,361," 10,474,832 ",Thailand2011,"3,70,81,87,47,397",6153,Generation X
Thailand,2011,female,25-34 years,147," 5,172,436 ",Thailand2011,"3,70,81,87,47,397",6153,Millenials
Thailand,2011,female,15-24 years,95," 4,723,611 ",Thailand2011,"3,70,81,87,47,397",6153,Millenials
Thailand,2011,male,5-14 years,19," 4,413,405 ",Thailand2011,"3,70,81,87,47,397",6153,Generation Z
Thailand,2011,female,5-14 years,12," 4,164,365 ",Thailand2011,"3,70,81,87,47,397",6153,Generation Z
Thailand,2012,male,75+ years,136," 869,252 ",Thailand2012,"3,97,55,80,94,270",6584,Silent
Thailand,2012,male,25-34 years,721," 5,121,552 ",Thailand2012,"3,97,55,80,94,270",6584,Millenials
Thailand,2012,male,55-74 years,581," 4,433,963 ",Thailand2012,"3,97,55,80,94,270",6584,Boomers
Thailand,2012,male,35-54 years,1234," 9,949,264 ",Thailand2012,"3,97,55,80,94,270",6584,Generation X
Thailand,2012,male,15-24 years,369," 4,938,617 ",Thailand2012,"3,97,55,80,94,270",6584,Millenials
Thailand,2012,female,55-74 years,222," 5,145,957 ",Thailand2012,"3,97,55,80,94,270",6584,Boomers
Thailand,2012,female,75+ years,54," 1,265,466 ",Thailand2012,"3,97,55,80,94,270",6584,Silent
Thailand,2012,female,35-54 years,394," 10,521,850 ",Thailand2012,"3,97,55,80,94,270",6584,Generation X
Thailand,2012,female,25-34 years,162," 5,050,719 ",Thailand2012,"3,97,55,80,94,270",6584,Millenials
Thailand,2012,female,15-24 years,84," 4,728,702 ",Thailand2012,"3,97,55,80,94,270",6584,Millenials
Thailand,2012,female,5-14 years,14," 4,056,666 ",Thailand2012,"3,97,55,80,94,270",6584,Generation Z
Thailand,2012,male,5-14 years,14," 4,300,247 ",Thailand2012,"3,97,55,80,94,270",6584,Generation Z
Thailand,2013,male,75+ years,152," 937,427 ",Thailand2013,"4,20,33,33,33,333",6917,Silent
Thailand,2013,male,25-34 years,706," 5,038,432 ",Thailand2013,"4,20,33,33,33,333",6917,Millenials
Thailand,2013,male,35-54 years,1313," 10,032,499 ",Thailand2013,"4,20,33,33,33,333",6917,Generation X
Thailand,2013,male,55-74 years,586," 4,596,763 ",Thailand2013,"4,20,33,33,33,333",6917,Boomers
Thailand,2013,male,15-24 years,331," 4,956,860 ",Thailand2013,"4,20,33,33,33,333",6917,Millenials
Thailand,2013,female,75+ years,64," 1,362,800 ",Thailand2013,"4,20,33,33,33,333",6917,Silent
Thailand,2013,female,35-54 years,382," 10,594,744 ",Thailand2013,"4,20,33,33,33,333",6917,Generation X
Thailand,2013,female,55-74 years,190," 5,336,311 ",Thailand2013,"4,20,33,33,33,333",6917,Boomers
Thailand,2013,female,25-34 years,126," 4,960,889 ",Thailand2013,"4,20,33,33,33,333",6917,Millenials
Thailand,2013,female,15-24 years,88," 4,741,021 ",Thailand2013,"4,20,33,33,33,333",6917,Millenials
Thailand,2013,male,5-14 years,17," 4,224,575 ",Thailand2013,"4,20,33,33,33,333",6917,Generation Z
Thailand,2013,female,5-14 years,6," 3,984,166 ",Thailand2013,"4,20,33,33,33,333",6917,Generation Z
Thailand,2014,male,25-34 years,682," 4,969,108 ",Thailand2014,"4,07,33,93,61,696",6662,Millenials
Thailand,2014,male,75+ years,137," 1,005,485 ",Thailand2014,"4,07,33,93,61,696",6662,Silent
Thailand,2014,male,55-74 years,632," 4,771,792 ",Thailand2014,"4,07,33,93,61,696",6662,Boomers
Thailand,2014,male,35-54 years,1274," 10,095,367 ",Thailand2014,"4,07,33,93,61,696",6662,Generation X
Thailand,2014,male,15-24 years,337," 4,935,213 ",Thailand2014,"4,07,33,93,61,696",6662,Millenials
Thailand,2014,female,75+ years,71," 1,458,962 ",Thailand2014,"4,07,33,93,61,696",6662,Silent
Thailand,2014,female,55-74 years,240," 5,539,928 ",Thailand2014,"4,07,33,93,61,696",6662,Boomers
Thailand,2014,female,35-54 years,388," 10,644,118 ",Thailand2014,"4,07,33,93,61,696",6662,Generation X
Thailand,2014,female,25-34 years,116," 4,883,263 ",Thailand2014,"4,07,33,93,61,696",6662,Millenials
Thailand,2014,female,15-24 years,49," 4,717,317 ",Thailand2014,"4,07,33,93,61,696",6662,Millenials
Thailand,2014,female,5-14 years,14," 3,940,160 ",Thailand2014,"4,07,33,93,61,696",6662,Generation Z
Thailand,2014,male,5-14 years,12," 4,179,206 ",Thailand2014,"4,07,33,93,61,696",6662,Generation Z
Thailand,2015,male,75+ years,174," 1,068,139 ",Thailand2015,"4,01,39,94,22,443",6552,Silent
Thailand,2015,male,35-54 years,1482," 10,101,149 ",Thailand2015,"4,01,39,94,22,443",6552,Generation X
Thailand,2015,male,55-74 years,718," 4,990,958 ",Thailand2015,"4,01,39,94,22,443",6552,Boomers
Thailand,2015,male,25-34 years,663," 4,873,464 ",Thailand2015,"4,01,39,94,22,443",6552,Millenials
Thailand,2015,male,15-24 years,317," 4,847,684 ",Thailand2015,"4,01,39,94,22,443",6552,Millenials
Thailand,2015,female,55-74 years,248," 5,795,996 ",Thailand2015,"4,01,39,94,22,443",6552,Boomers
Thailand,2015,female,75+ years,63," 1,527,522 ",Thailand2015,"4,01,39,94,22,443",6552,Silent
Thailand,2015,female,35-54 years,363," 10,646,859 ",Thailand2015,"4,01,39,94,22,443",6552,Generation X
Thailand,2015,female,25-34 years,96," 4,783,703 ",Thailand2015,"4,01,39,94,22,443",6552,Millenials
Thailand,2015,female,15-24 years,55," 4,632,371 ",Thailand2015,"4,01,39,94,22,443",6552,Millenials
Thailand,2015,female,5-14 years,14," 3,881,727 ",Thailand2015,"4,01,39,94,22,443",6552,Generation Z
Thailand,2015,male,5-14 years,12," 4,111,704 ",Thailand2015,"4,01,39,94,22,443",6552,Generation Z
Thailand,2016,male,55-74 years,734," 5,203,957 ",Thailand2016,"4,11,75,51,64,833",6713,Boomers
Thailand,2016,male,35-54 years,1421," 10,084,647 ",Thailand2016,"4,11,75,51,64,833",6713,Generation X
Thailand,2016,male,75+ years,152," 1,124,052 ",Thailand2016,"4,11,75,51,64,833",6713,Silent
Thailand,2016,male,25-34 years,646," 4,796,355 ",Thailand2016,"4,11,75,51,64,833",6713,Millenials
Thailand,2016,male,15-24 years,322," 4,736,305 ",Thailand2016,"4,11,75,51,64,833",6713,Millenials
Thailand,2016,female,75+ years,69," 1,589,015 ",Thailand2016,"4,11,75,51,64,833",6713,Silent
Thailand,2016,female,55-74 years,222," 6,049,756 ",Thailand2016,"4,11,75,51,64,833",6713,Boomers
Thailand,2016,female,35-54 years,375," 10,629,684 ",Thailand2016,"4,11,75,51,64,833",6713,Generation X
Thailand,2016,female,25-34 years,116," 4,702,656 ",Thailand2016,"4,11,75,51,64,833",6713,Millenials
Thailand,2016,female,15-24 years,60," 4,525,574 ",Thailand2016,"4,11,75,51,64,833",6713,Millenials
Trinidad and Tobago,1985,male,35-54 years,9," 100,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Silent
Trinidad and Tobago,1985,male,25-34 years,8," 93,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Boomers
Trinidad and Tobago,1985,male,55-74 years,2," 51,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,G.I. Generation
Trinidad and Tobago,1985,male,15-24 years,4," 123,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Generation X
Trinidad and Tobago,1985,female,15-24 years,3," 123,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Generation X
Trinidad and Tobago,1985,female,25-34 years,2," 93,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Boomers
Trinidad and Tobago,1985,male,5-14 years,1," 124,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Generation X
Trinidad and Tobago,1985,female,35-54 years,0," 102,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Silent
Trinidad and Tobago,1985,female,5-14 years,0," 121,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,Generation X
Trinidad and Tobago,1985,female,55-74 years,0," 55,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,G.I. Generation
Trinidad and Tobago,1985,female,75+ years,0," 14,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,G.I. Generation
Trinidad and Tobago,1985,male,75+ years,0," 9,000 ",Trinidad and Tobago1985,"7,37,59,18,367",7317,G.I. Generation
Trinidad and Tobago,1986,male,25-34 years,25," 100,800 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Boomers
Trinidad and Tobago,1986,male,35-54 years,21," 106,900 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Silent
Trinidad and Tobago,1986,male,55-74 years,8," 51,800 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,G.I. Generation
Trinidad and Tobago,1986,male,75+ years,1," 9,200 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,G.I. Generation
Trinidad and Tobago,1986,male,15-24 years,13," 129,300 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Generation X
Trinidad and Tobago,1986,female,15-24 years,12," 130,300 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Generation X
Trinidad and Tobago,1986,female,25-34 years,9," 100,800 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Boomers
Trinidad and Tobago,1986,female,75+ years,1," 12,200 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,G.I. Generation
Trinidad and Tobago,1986,female,35-54 years,9," 109,900 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Silent
Trinidad and Tobago,1986,female,55-74 years,4," 56,900 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,G.I. Generation
Trinidad and Tobago,1986,male,5-14 years,1," 130,300 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Generation X
Trinidad and Tobago,1986,female,5-14 years,0," 123,200 ",Trinidad and Tobago1986,"4,79,44,44,444",4516,Generation X
Trinidad and Tobago,1987,male,75+ years,4," 9,300 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,G.I. Generation
Trinidad and Tobago,1987,male,25-34 years,30," 102,500 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Boomers
Trinidad and Tobago,1987,male,35-54 years,23," 108,600 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Silent
Trinidad and Tobago,1987,male,15-24 years,25," 131,200 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Generation X
Trinidad and Tobago,1987,male,55-74 years,9," 52,700 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,G.I. Generation
Trinidad and Tobago,1987,female,35-54 years,9," 111,700 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Silent
Trinidad and Tobago,1987,female,25-34 years,7," 102,500 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Boomers
Trinidad and Tobago,1987,female,15-24 years,8," 132,200 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Generation X
Trinidad and Tobago,1987,female,55-74 years,2," 57,900 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,G.I. Generation
Trinidad and Tobago,1987,female,5-14 years,1," 125,100 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Generation X
Trinidad and Tobago,1987,male,5-14 years,1," 132,300 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,Generation X
Trinidad and Tobago,1987,female,75+ years,0," 12,300 ",Trinidad and Tobago1987,"4,79,77,77,778",4449,G.I. Generation
Trinidad and Tobago,1988,male,75+ years,5," 9,400 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,G.I. Generation
Trinidad and Tobago,1988,male,25-34 years,39," 104,100 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Boomers
Trinidad and Tobago,1988,male,55-74 years,20," 53,500 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,G.I. Generation
Trinidad and Tobago,1988,male,35-54 years,32," 110,300 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Silent
Trinidad and Tobago,1988,male,15-24 years,22," 133,500 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Generation X
Trinidad and Tobago,1988,female,75+ years,2," 12,400 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,G.I. Generation
Trinidad and Tobago,1988,female,25-34 years,16," 104,100 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Boomers
Trinidad and Tobago,1988,female,35-54 years,13," 113,400 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Silent
Trinidad and Tobago,1988,female,15-24 years,10," 134,500 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Generation X
Trinidad and Tobago,1988,female,5-14 years,4," 127,200 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Generation X
Trinidad and Tobago,1988,female,55-74 years,1," 58,700 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,G.I. Generation
Trinidad and Tobago,1988,male,5-14 years,0," 134,500 ",Trinidad and Tobago1988,"4,49,68,52,073",4104,Generation X
Trinidad and Tobago,1989,male,35-54 years,45," 111,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Silent
Trinidad and Tobago,1989,male,25-34 years,37," 105,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Boomers
Trinidad and Tobago,1989,male,55-74 years,15," 52,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,G.I. Generation
Trinidad and Tobago,1989,male,15-24 years,30," 116,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Generation X
Trinidad and Tobago,1989,male,75+ years,2," 9,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,G.I. Generation
Trinidad and Tobago,1989,female,15-24 years,20," 116,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Generation X
Trinidad and Tobago,1989,female,35-54 years,11," 115,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Silent
Trinidad and Tobago,1989,female,75+ years,1," 15,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,G.I. Generation
Trinidad and Tobago,1989,female,25-34 years,5," 107,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Boomers
Trinidad and Tobago,1989,female,55-74 years,2," 56,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,G.I. Generation
Trinidad and Tobago,1989,male,5-14 years,3," 136,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Generation X
Trinidad and Tobago,1989,female,5-14 years,2," 132,000 ",Trinidad and Tobago1989,"4,32,30,58,824",4040,Generation X
Trinidad and Tobago,1990,male,25-34 years,43," 107,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Boomers
Trinidad and Tobago,1990,male,55-74 years,16," 52,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,G.I. Generation
Trinidad and Tobago,1990,male,35-54 years,34," 113,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Silent
Trinidad and Tobago,1990,male,15-24 years,30," 115,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Generation X
Trinidad and Tobago,1990,female,15-24 years,17," 114,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Generation X
Trinidad and Tobago,1990,male,75+ years,1," 10,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,G.I. Generation
Trinidad and Tobago,1990,female,35-54 years,11," 119,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Silent
Trinidad and Tobago,1990,female,55-74 years,5," 57,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,G.I. Generation
Trinidad and Tobago,1990,female,25-34 years,8," 109,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Boomers
Trinidad and Tobago,1990,female,75+ years,1," 16,500 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,G.I. Generation
Trinidad and Tobago,1990,female,5-14 years,3," 136,000 ",Trinidad and Tobago1990,"5,06,80,00,000",4656,Generation X
